kurum,kod,ad,ana_grup,kapsam,carpisan_konu_sayisi,toplam_konu,carpisma_orani,guvenlik,carpisan_konular
il_mudurlugu,160.01.02,Kaynaştırma Eğitimi,160,kuruma_ozel,37,426,8.69,dusuk,010::Mevzuat Bilgi Sistemi Güncellemesi|050::Kurul Toplantı Daveti|051::Panel Konuşmacı Daveti|051::Koordinasyon Toplantısı Daveti|602::Plan Hazırlık Toplantısı|602.04::Stratejik Plan Çalıştayı Daveti|622.01::Bilgi Edinme Başvurusu|622.01::Bilgi Edinme Talebinin Reddi Hk.|641::Savunmaya Esas Bilgi ve Belge Talebi|641::Vekâletname Düzenlenmesi|641.04::Dava Konusu İşleme İlişkin Bilgi|752.01::Uzlaşma Görüşmesi Daveti|805::Standart Dosya Planı Uygulaması|805::Belge Yönetimi Eğitimi Hk.|801::Araç Görevlendirmesi|802::Servis Aracı Görevlendirmesi|802::Servis Saatlerinin Düzenlenmesi|903::Özlük Dosyası Bilgi Talebi|903::Personel Bilgi Formunun Gönderilmesi|135::Kurs Öğretmeni Görevlendirmesi|135.03::Halk Eğitim Kursu Açılması Talebi|135.03::Usta Öğretici Görevlendirmesi|140::Taşımalı Eğitim Kapsamına Alınma Talebi|160.02::Rehber Öğretmen Görevlendirmesi|160.02::Psikolojik Destek Talebi
il_mudurlugu,198,"Eğitimle İlgili Defter, Dosya, Çizelge ve Belgeler",198,kuruma_ozel,37,426,8.69,dusuk,622.02::Belge Sureti Talebi|622.02::Belge Talebinin Karşılanamaması Hk.|622.02::Arşivden Belge Çıkarılması Talebi|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Savunmaya Esas Belge Talebi|755::Yapım İşi Devir Talebi|756::Kayıt Düzeltme Talebi|805::Standart Dosya Planı Uygulaması|805::Belge Yönetimi Eğitimi Hk.|805::Dosya Planı Güncellemesi|805::Elektronik Belge Yönetim Sistemi Hk.|805::Devir Teslim Tutanağı|805.02::Arşiv Devir Teslim İşlemleri|756.01::Taşınmaz Devir İşlemi Hk.|756.01::Bedelsiz Devir Talebi|801::Taşıt Kayıt ve Sigorta İşlemleri|815::Ayni Yardım Teslimi Hk.|135.03::Kursa Kayıt Başvurusu|140::Öğrenci Taşıma Güzergâhı Hk.|140::Taşınacak Öğrenci Listesi|160.01::Öğrenci Yerleştirme Kararı|205::Okul Kayıt Başvurusu|205::Kayıt Alanı Dışından Kayıt Talebi|205::Kayıt İşlemleri Hk.|205::Kayıt Takviminin Duyurulması
il_mudurlugu,135.03,Yaygın Eğitim Kursları,135,kuruma_ozel,44,426,10.33,dusuk,602::Yıllık Çalışma Programı|755.02::Teklif Zarflarının Açılması|756::Kayıt Düzeltme Talebi|805.02.05::Arşiv Belgesi Araştırma Talebi|602.07::Yatırım Programı Teklifi|602.07::Yatırım Programı Revizyon Talebi|801::Araç Görevlendirmesi|801::Taşıt Kayıt ve Sigorta İşlemleri|802::Servis Aracı Görevlendirmesi|802::Servis Kapasitesinin Artırılması|807::Yıllık Bakım Onarım Programı|903::Hizmet Belgesi Talebi|934.01::Alım Miktarının Artırılması|140::Taşımalı Eğitim Kapsamına Alınma Talebi|160::Özel Eğitim Hizmetleri Hk.|160::Özel Eğitim Öğretmeni İhtiyacı|160.01::Özel Eğitim Değerlendirme Kurulu Raporu Talebi|160.01::Destek Eğitim Odası Talebi|160.01::Özel Eğitim Sınıfı Açılması Talebi|160.01::Evde Eğitim Başvurusu|160.01::Özel Eğitim Materyali Talebi|160.01.02::Destek Eğitim Odası Görevlendirmesi|160.02::Rehber Öğretmen Görevlendirmesi|198::e-Okul Kayıt Düzeltmesi|198.02::Mezuniyet Belgesi Düzenlenmesi
il_mudurlugu,250,Okul ve İşletmelerde Meslekî Eğitim/Staj Çalışmaları,250,kuruma_ozel,45,426,10.56,dusuk,045::Konu Hakkında Değerlendirme Talebi|045.02::Sözleşme Metni Hakkında Görüş|045.02::İhtilaflı Hususta Değerlendirme Talebi|602.04::Altı Aylık Değerlendirme Raporu|755::Sözleşme Feshi Hk.|773::Staj Değerlendirme Formunun Gönderilmesi|773::Stajyer Sigorta Giriş İşlemleri|805::Belge Yönetimi Eğitimi Hk.|801::Araç Görevlendirmesi|801::Taşıt Kayıt ve Sigorta İşlemleri|802::Servis Aracı Görevlendirmesi|802::Servis Sözleşmesi Hk.|807::Bakım Sözleşmesi Yenilenmesi|841::Bütçe Görüşmeleri Takvimi|135::Kurs Öğretmeni Görevlendirmesi|135.03::Halk Eğitim Kursu Açılması Talebi|135.03::Usta Öğretici Görevlendirmesi|140::Taşımalı Eğitim Kapsamına Alınma Talebi|140::Öğrenci Taşıma Güzergâhı Hk.|140::Taşıma Aracı Sözleşmesi|140::Taşınacak Öğrenci Listesi|160::Özel Eğitim Hizmetleri Hk.|160::Özel Eğitim Öğretmeni İhtiyacı|160::Değerlendirme Kurulu Toplantısı|160.01::Özel Eğitim Değerlendirme Kurulu Raporu Talebi
il_mudurlugu,235,Yabancı Uyruklu Öğrenciler (İlk ve Orta Öğretim),235,kuruma_ozel,50,426,11.74,dusuk,010::Mevzuat Bilgi Sistemi Güncellemesi|622.01::Bilgi Edinme Başvurusu|622.01::Bilgi Edinme Talebinin Reddi Hk.|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Dava Konusu İşleme İlişkin Bilgi|755.02::Teklif Zarflarının Açılması|756::Kayıt Düzeltme Talebi|805.02.05::Arşiv Belgesi Araştırma Talebi|801::Taşıt Kayıt ve Sigorta İşlemleri|903::Özlük Dosyası Bilgi Talebi|903::Personel Bilgi Formunun Gönderilmesi|903::Hizmet Belgesi Talebi|135.03::Halk Eğitim Kursu Açılması Talebi|135.03::Kursa Kayıt Başvurusu|135.03::Kurs Bitirme Belgesi Talebi|140::Öğrenci Taşıma Güzergâhı Hk.|140::Taşınacak Öğrenci Listesi|160.01::Özel Eğitim Sınıfı Açılması Talebi|160.01::Öğrenci Yerleştirme Kararı|160.01.02::Kaynaştırma Uygulaması Bilgi Talebi|198::Öğrenci Kütük Kayıtları Hk.|198::e-Okul Kayıt Düzeltmesi|198.02::Mezuniyet Belgesi Düzenlenmesi|198.02::Öğrenim Belgesi Talebi|198.02::Belge Kayıt Numarası Sorgusu
il_mudurlugu,215.01,Yurtdışı Eğitim Denkliği,215,kuruma_ozel,51,426,11.97,dusuk,622.02::Belge Sureti Talebi|622.02::Evrak Örneğinin Gönderilmesi|622.02::Belge Talebinin Karşılanamaması Hk.|622.02::Arşivden Belge Çıkarılması Talebi|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Savunmaya Esas Belge Talebi|752.01::Kamulaştırma İşlemine İtiraz|755::Geçici Kabul İşlemleri|755.02::İhaleye İtiraz Başvurusu|756::Kayıt Düzeltme Talebi|805::Belge Yönetimi Eğitimi Hk.|805::Elektronik Belge Yönetim Sistemi Hk.|805.02.05::Arşiv Belgesi Araştırma Talebi|801::Taşıt Kayıt ve Sigorta İşlemleri|858::İdari Para Cezasına İtiraz|903::Özlük Dosyası Bilgi Talebi|903::Hizmet Belgesi Talebi|903::Disiplin Dosyası Bilgisi|135.03::Halk Eğitim Kursu Açılması Talebi|135.03::Kursa Kayıt Başvurusu|135.03::Kurs Bitirme Belgesi Talebi|140::Taşımalı Eğitim Kapsamına Alınma Talebi|160::Özel Eğitim Hizmetleri Hk.|160::Özel Eğitim Öğretmeni İhtiyacı|160.01::Özel Eğitim Değerlendirme Kurulu Raporu Talebi
universite,807.01,Bina ve Tesisler,807,ortak,2,415,0.48,yuksek,010::Mevzuat Bilgi Sistemi Güncellemesi|805::Elektronik Belge Yönetim Sistemi Hk.
universite,104,Eğitim - Öğretim Programları,104,kuruma_ozel,2,415,0.48,yuksek,602::Program Verilerinin Gönderilmesi|602::Program Revizyon Talebi
universite,304,"Burslar, Krediler, Stajlar",304,kuruma_ozel,2,415,0.48,yuksek,602::Yıllık Çalışma Programı|773::Staj Kontenjanı Bildirimi
universite,010.06,Genelgeler,010,ortak,3,415,0.72,yuksek,602.04::Stratejik Plan Taslağı Hakkında Görüş|756.01::Tahsisin Kaldırılması Talebi|858::Cezanın Kaldırılması Talebi
universite,903.02,Atama İşleri,903,ortak,3,415,0.72,yuksek,807.01::Boya Badana İşleri Hk.|201::Dekan Atama Teklifi|201::Atama Onayı Hk.
universite,050.04,Kararlar,050,ortak,4,415,0.96,yuksek,756::Kayıt Düzeltme Talebi|807::Onarım Keşif Özeti|855::Ödeme Emri Tebliği|858::Tutanağın Tebliği Hk.
universite,841.01,Bütçe Çalışmaları,841,ortak,4,415,0.96,yuksek,602.07::Ödenek Aktarma Talebi|934::Ödenek Durumu Sorgusu|301.06::Başvuru Takviminin Duyurulması|309::Etkinlik Bütçe Desteği Talebi
universite,755.01,Etüd-Proje ve Fizibilite,755,ortak,5,415,1.2,yuksek,010::Uygulama Birliğinin Sağlanması|045::Uygulama Tereddüdü Hk.|602.07::Proje Gerçekleşme Oranı Bildirimi|602.07::Yeni Proje Teklifi|841::Bütçe Uygulama Talimatı
universite,855,Borç ve Alacak İşleri,855,ortak,6,415,1.45,orta,050.04::Kararın İlgililere Tebliği|752.01::Kamulaştırma Bedeli Ödeme Talebi|756.02::Satış Bedelinin Taksitlendirilmesi Talebi|807.01::Boya Badana İşleri Hk.|858::Tutanağın Tebliği Hk.|302.03::Ödeme Süresinin Uzatılması
universite,045.02,Hukuki,045,ortak,7,415,1.69,orta,010::Mevzuat Değişikliği Bildirimi|010::Mevzuat Hükmünün Yorumlanması|010::Mevzuat Bilgi Sistemi Güncellemesi|602.04::Altı Aylık Değerlendirme Raporu|755::Sözleşme Feshi Hk.|773::Staj Değerlendirme Formunun Gönderilmesi|301::Başvuru Değerlendirme Sonuçları
universite,622,Talep ve Şikayetler,622,ortak,7,415,1.69,orta,805::Saklama Süresi Hakkında Görüş|815::Yardım Başvurusunun Değerlendirilmesi|102.03::Denklik Başvurusunun Sonuçlandırılması|201::Görev Süresi Uzatımı|302.01::Kayıt Süresi Uzatım Talebi|302.08::İzin Başvurusunun Değerlendirilmesi|302.14::Tez Teslim Süresi Uzatım Talebi
universite,752,Kamulaştırma ve İrtifak Hakkı İşleri,752,ortak,7,415,1.69,orta,755.02::İhale Komisyonu Kararı|805.02::Ayıklama ve İmha Komisyonu Kurulması|807.01::Boya Badana İşleri Hk.|102.03::Seviye Tespit Sınavı Duyurusu|301::Kayıt Hakkı Kazananlar Listesi|301::Sınav Komisyonu Kurulması|304.03::Staj Komisyonu Değerlendirmesi
universite,756.02,Satış ve Kiralama,756,ortak,7,415,1.69,orta,752.01::Kamulaştırma Bedeli Ödeme Talebi|755::Keşif Artışı Onayı|756.01::Taşınmaz Devir İşlemi Hk.|801::İş Makinesi Kiralama Talebi|807::Bakım Sözleşmesi Yenilenmesi|855::Borcun Taksitlendirilmesi|934::Alım İhalesi Hk.
universite,302.03,Katkı Payları / Öğrenim Ücretleri,302,kuruma_ozel,7,415,1.69,orta,602::Planlama Çalışmalarına Katkı Talebi|622.02::Suret Onay Ücreti Hk.|752.01::Kamulaştırma Bedeli Ödeme Talebi|855::Ödeme Emri Tebliği|301.06::Ders Muafiyet Talebi|310::Hibe Ödemesi Hk.|310::Öğrenim Anlaşmasının Onayı
universite,045,Görüşler,045,ortak,9,415,2.17,orta,010::Uygulama Birliğinin Sağlanması|602.04::Altı Aylık Değerlendirme Raporu|773::Staj Değerlendirme Formunun Gönderilmesi|755.01::Uygulama Projesi Revizyonu|841::Bütçe Uygulama Talimatı|102::Yurtdışı Kurum Tanınırlığı Sorgusu|209::Kurum Dışı Ders Görevi Talebi|301::Başvuru Değerlendirme Sonuçları|301.06::Kurum İçi Geçiş Başvurusu
universite,050,Kurul İşleri,050,ortak,9,415,2.17,orta,051::Toplantı Tarihi Değişikliği|051::Panel Konuşmacı Daveti|051::Koordinasyon Toplantısı Daveti|602.04::Stratejik Plan Çalıştayı Daveti|752.01::Uzlaşma Görüşmesi Daveti|807.01::Boya Badana İşleri Hk.|201::Senato Üyeliği Seçimi|201::Yönetim Kurulu Üyesi Seçimi|204.01::Doçentlik Jüri Üyeliği Görevlendirmesi
universite,755.02,İhale,755,ortak,9,415,2.17,orta,752::Bedel Tespit Komisyonu Kararı|752.01::Kamulaştırma İşlemine İtiraz|805.02::Ayıklama ve İmha Komisyonu Kurulması|858::İdari Para Cezasına İtiraz|934.01::Mal Alımı İhale Onayı|102.03::Denklik Kararına İtiraz|301::Sınav Komisyonu Kurulması|301.06::Yatay Geçiş Sonucuna İtiraz|304.03::Staj Komisyonu Değerlendirmesi
universite,815,Sosyal Yardım İşleri,815,ortak,9,415,2.17,orta,622::Şikâyet Başvurusunun Değerlendirilmesi|622.01::CİMER Başvurusunun Değerlendirilmesi|805.02.05::Arşivde İnceleme Randevusu|807.01::Boya Badana İşleri Hk.|102.03::Denklik Başvurusunun Sonuçlandırılması|204.01::Doçentlik Eser İnceleme Raporu|302.01::Kayıt Belgelerinin Teslimi|302.08::İzin Başvurusunun Değerlendirilmesi|304.03::Staj Defterinin Teslimi
universite,934,Alım İşi,934,ortak,9,415,2.17,orta,756.02::Taşınmaz Satış İhalesi Hk.|602.07::Ödenek Aktarma Talebi|801::Hizmet Aracı Tahsis Talebi|841::Ödenek Aktarma Talebi|841::Ek Ödenek Talebi|841.01::Ödenek Talebi|903::Hizmet Belgesi Talebi|102::Yurtdışı Kurum Tanınırlığı Sorgusu|302::Kayıt Durumu Sorgusu
universite,756.01,"Tahsis, Devir ve Takas",756,ortak,10,415,2.41,orta,010.06::Genelgenin Yürürlükten Kaldırılması|051::Etkinlik Salonu Tahsis Talebi|755::Yapım İşi Devir Talebi|756.02::Taşınmaz Kiralama Talebi|756.02::Taşınmaz Satış İhalesi Hk.|805::Devir Teslim Tutanağı|805.02::Arşiv Devir Teslim İşlemleri|801::Hizmet Aracı Tahsis Talebi|858::Cezanın Kaldırılması Talebi|309::Salon Tahsis Talebi
universite,841,Bütçe Hazırlama ve Uygulama İşleri,841,ortak,10,415,2.41,orta,010::Uygulama Birliğinin Sağlanması|045::Uygulama Tereddüdü Hk.|602.07::Ödenek Aktarma Talebi|755.01::Uygulama Projesi Revizyonu|807.01::Boya Badana İşleri Hk.|934::Ödenek Durumu Sorgusu|106::Mazeret Sınavı Takvimi|204::Yeterlilik Sınavı Takvimi|302.01::Kesin Kayıt Başvurusu|309::Etkinlik Bütçe Desteği Talebi
universite,934.01,Mal Alım İşi,934,ortak,10,415,2.41,orta,755::Geçici Kabul İşlemleri|755.02::İhale İlanı Hk.|755.02::İhale Komisyonu Kararı|755.02::İhale Sonucunun Bildirilmesi|755.02::İhale Dokümanı Talebi|773::Staj Kabul Yazısı Talebi|805.02::Arşiv Malzemesi Bildirimi|801::Araç Muayene Randevusu|802::Servis Kapasitesinin Artırılması|310::Kabul Mektubu Talebi
universite,304.03,Stajlar,304,kuruma_ozel,10,415,2.41,orta,752::Bedel Tespit Komisyonu Kararı|755.02::İhale Komisyonu Kararı|773::Stajyer Sigorta Giriş İşlemleri|805.02::Ayıklama ve İmha Komisyonu Kurulması|801::Taşıt Kayıt ve Sigorta İşlemleri|802::Servis Sözleşmesi Hk.|807::Bakım Sözleşmesi Yenilenmesi|815::Ayni Yardım Teslimi Hk.|301::Sınav Komisyonu Kurulması|302.01::Kayıt Belgelerinin Teslimi
universite,622.01,"Bilgi Edinme, Talep ve Şikayetler",622,ortak,11,415,2.65,orta,010::Mevzuat Bilgi Sistemi Güncellemesi|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Dava Konusu İşleme İlişkin Bilgi|805.02.05::Araştırma Talebinin Reddi Hk.|815::Yardım Başvurusunun Değerlendirilmesi|903::Özlük Dosyası Bilgi Talebi|903::Personel Bilgi Formunun Gönderilmesi|102::Denklik Dosyası Bilgi Talebi|102.03::Denklik Başvurusunun Sonuçlandırılması|302::Öğrenci Dosyası Bilgi Talebi|302.08::İzin Başvurusunun Değerlendirilmesi
universite,622.02,Belge Talepleri,622,ortak,11,415,2.65,orta,641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Savunmaya Esas Belge Talebi|805::Belge Yönetimi Eğitimi Hk.|805::Elektronik Belge Yönetim Sistemi Hk.|805.02.05::Arşivden Suret Talebi|805.02.05::Belgenin Dijital Kopyasının Gönderilmesi|102.03::Denklik Dosyası Eksik Evrak Bildirimi|302.01::Eksik Belge Bildirimi|302.03::Öğrenim Ücreti Ödemesi Hk.|302.10::Belgenin Islak İmzalı Örneği|302.10::Belge Teslim Randevusu
universite,858,İdari Yaptırım/Para Cezası İşleri,858,ortak,11,415,2.65,orta,010.06::Genelgenin Yürürlükten Kaldırılması|050.04::Kararın İlgililere Tebliği|752.01::Kamulaştırma İşlemine İtiraz|755.02::İhaleye İtiraz Başvurusu|805::Devir Teslim Tutanağı|756.01::Tahsisin Kaldırılması Talebi|807.01::Boya Badana İşleri Hk.|855::Ödeme Emri Tebliği|102.03::Denklik Kararına İtiraz|204.01::Sınav Sonuç Tutanağı|301.06::Yatay Geçiş Sonucuna İtiraz
universite,104.01,Program Açma,104,kuruma_ozel,11,415,2.65,orta,602::Program Verilerinin Gönderilmesi|602::Program Revizyon Talebi|641::Dava Dosyasının Gönderilmesi|805.02::Ayıklama ve İmha Komisyonu Kurulması|807::Onarım İşinin Tamamlanması Hk.|201::Bölüm Başkanı Görevlendirmesi|204::Yeterlilik Sınavı Takvimi|204.01::Başvuru Dosyasının Gönderilmesi|301::Kontenjan Boşluğu Bildirimi|301::Sınav Komisyonu Kurulması|301.06::Yatay Geçiş Kontenjan Talebi
universite,209,Akademik Personel Görevlendirmeleri,209,kuruma_ozel,11,415,2.65,orta,045::Kurum Görüşünün Bildirilmesi|801::Araç Görevlendirmesi|802::Servis Aracı Görevlendirmesi|903::Personel Bilgi Formunun Gönderilmesi|102::Yurtdışı Kurum Tanınırlığı Sorgusu|106::Sınav Gözetmeni Görevlendirmesi|201::Bölüm Başkanı Görevlendirmesi|204::Jüri Görevlendirmesi|204.01::Doçentlik Jüri Üyeliği Görevlendirmesi|301.06::Kurum İçi Geçiş Başvurusu|309::Topluluk Danışmanı Görevlendirmesi
universite,602.04,Stratejik Plan,602,ortak,12,415,2.89,orta,010::Yönetmelik Taslağı Hakkında Görüş|010.06::Genelge Taslağı Hakkında Görüş|045::Konu Hakkında Değerlendirme Talebi|045.02::İhtilaflı Hususta Değerlendirme Talebi|050::Kurul Toplantı Daveti|051::Panel Konuşmacı Daveti|051::Koordinasyon Toplantısı Daveti|752.01::Uzlaşma Görüşmesi Daveti|773::Staj Değerlendirme Formunun Gönderilmesi|602.07::Yatırım İzleme Raporu|301::Başvuru Değerlendirme Sonuçları|302.14::Tez İzleme Komitesi Raporu
universite,752.01,Kamulaştırma,752,ortak,13,415,3.13,dusuk,050::Kurul Toplantı Daveti|051::Panel Konuşmacı Daveti|051::Koordinasyon Toplantısı Daveti|602.04::Stratejik Plan Çalıştayı Daveti|755.02::İhaleye İtiraz Başvurusu|756.02::Kira Bedeli Artışı Hk.|756.02::İşgal Bedeli Tahakkuku|855::Ödeme Emri Tebliği|858::İdari Para Cezasına İtiraz|102.03::Denklik Kararına İtiraz|102.03::Seviye Tespit Sınavı Duyurusu|301.06::Yatay Geçiş Sonucuna İtiraz|302.03::Ödeme Süresinin Uzatılması
universite,773,Staj İşleri,773,ortak,13,415,3.13,dusuk,045::Konu Hakkında Değerlendirme Talebi|045.02::İhtilaflı Hususta Değerlendirme Talebi|602.04::Altı Aylık Değerlendirme Raporu|755::Geçici Kabul İşlemleri|801::Taşıt Kayıt ve Sigorta İşlemleri|807.01::Boya Badana İşleri Hk.|934.01::Muayene ve Kabul İşlemleri|204::Sınav Yerinin Belirlenmesi|301::Başvuru Değerlendirme Sonuçları|304::Staj Kontenjanı Talebi|304::Burs Kontenjanı Bildirimi|304.03::Staj Sigorta İşlemleri|310::Kabul Mektubu Talebi
universite,602.07,Yatırım Programı,602,ortak,13,415,3.13,dusuk,602.04::Stratejik Plan İzleme Raporu|755.01::Etüt Proje Hazırlanması Talebi|755.01::Proje Müellifi Değişikliği|755.01::Mimari Proje Görüşü|807::Yıllık Bakım Onarım Programı|841::Ödenek Aktarma Talebi|841::Ek Ödenek Talebi|841.01::Ödenek Talebi|934::Ödenek Durumu Sorgusu|106::Bütünleme Sınav Programı|302.14::Tez İzleme Komitesi Raporu|310::Değişim Programı Ders Tanıma Talebi|310::Mevlana Programı Hareketliliği Hk.
universite,802,Ulaşım ve Servis İşleri,802,ortak,13,415,3.13,dusuk,641::Vekâletname Düzenlenmesi|801::Hizmet Aracı Tahsis Talebi|801::Araç Görevlendirmesi|807::Bakım Sözleşmesi Yenilenmesi|807.01::Boya Badana İşleri Hk.|934.01::Alım Miktarının Artırılması|106::Sınav Gözetmeni Görevlendirmesi|201::Bölüm Başkanı Görevlendirmesi|204::Jüri Görevlendirmesi|204.01::Doçentlik Jüri Üyeliği Görevlendirmesi|209::Ders Görevlendirmesi Hk.|304.03::İşletmede Staj Sözleşmesi|309::Topluluk Danışmanı Görevlendirmesi
universite,807,Bakım ve Onarım İşleri,807,ortak,13,415,3.13,dusuk,050.04::Alınan Kararların Özeti|602::Yıllık Çalışma Programı|755::Keşif Artışı Onayı|756.02::Kira Sözleşmesinin Yenilenmesi|805.02::Yıllık Arşiv Faaliyet Bildirimi|602.07::Yatırım Programı Teklifi|602.07::Yatırım Programı Revizyon Talebi|802::Servis Sözleşmesi Hk.|104.01::Program Açma Dosyasının Tamamlanması|106::Bütünleme Sınav Programı|304.03::İşletmede Staj Sözleşmesi|310::Değişim Programı Ders Tanıma Talebi|310::Mevlana Programı Hareketliliği Hk.
universite,302.14,Tez İşleri,302,kuruma_ozel,13,415,3.13,dusuk,602.04::Stratejik Plan İzleme Raporu|622::Süresi İçinde Cevaplanmayan Başvuru Hk.|641.04::Dava Konusu İşleme İlişkin Bilgi|805::Saklama Süresi Hakkında Görüş|805::Devir Teslim Tutanağı|805.02::Arşiv Devir Teslim İşlemleri|602.07::Yatırım İzleme Raporu|807.01::Boya Badana İşleri Hk.|201::Görev Süresi Uzatımı|204.01::Sınav Jürisi Değişikliği|302.01::Kayıt Süresi Uzatım Talebi|302.10::Belge Teslim Randevusu|302.15::Diploma Teslim Randevusu
universite,805.02,Arşiv Yönetimi,805,ortak,14,415,3.37,dusuk,602::Yıllık Çalışma Programı|752::Bedel Tespit Komisyonu Kararı|755::Yapım İşi Devir Talebi|755.02::İhale Komisyonu Kararı|756.01::Taşınmaz Devir İşlemi Hk.|756.01::Bedelsiz Devir Talebi|807::Yıllık Bakım Onarım Programı|934.01::Kırtasiye Malzemesi Alımı|104.01::Bölüm Kurulması Teklifi|301::Sınav Komisyonu Kurulması|302.10::Belge Teslim Randevusu|302.14::Tez Teslim Süresi Uzatım Talebi|302.15::Diploma Teslim Randevusu|304.03::Staj Komisyonu Değerlendirmesi
universite,755,Yapım İşleri,755,ortak,15,415,3.61,dusuk,045.02::Sözleşme Metni Hakkında Görüş|051::Etkinlik Programının Gönderilmesi|756.02::Kira Bedeli Artışı Hk.|773::Staj Kabul Yazısı Talebi|805::Devir Teslim Tutanağı|805.02::Arşiv Devir Teslim İşlemleri|756.01::Taşınmaz Devir İşlemi Hk.|756.01::Bedelsiz Devir Talebi|807::Onarım Keşif Özeti|807.01::Boya Badana İşleri Hk.|934.01::Muayene ve Kabul İşlemleri|106::Sınav Programının Duyurulması|201::Görev Süresi Uzatımı|302.15::Geçici Mezuniyet Belgesi Talebi|310::Kabul Mektubu Talebi
universite,602,Plan ve Program İşleri,602,ortak,16,415,3.86,dusuk,051::Koordinasyon Toplantısı Daveti|805.02::Yıllık Arşiv Faaliyet Bildirimi|807::Yıllık Bakım Onarım Programı|807.01::Boya Badana İşleri Hk.|104::Program Güncelleme Hk.|104::Program Akreditasyon Başvurusu|104::Program Kapatma Teklifi|104.01::Yeni Program Açma Teklifi|104.01::Program Açma Başvurusu Hk.|104.01::Program Açma Dosyasının Tamamlanması|106::Bütünleme Sınav Programı|302.03::Katkı Payı İade Talebi|302.03::Katkı Payı Muafiyet Başvurusu|304::Kısmi Zamanlı Çalışma Duyurusu|310::Değişim Programı Ders Tanıma Talebi|310::Mevlana Programı Hareketliliği Hk.
universite,010,Mevzuat İşleri,010,ortak,17,415,4.1,dusuk,045::Uygulama Tereddüdü Hk.|045.02::Mevzuat Çelişkisi Hakkında Mütalaa|602.04::Stratejik Plan Taslağı Hakkında Görüş|622.01::Bilgi Edinme Başvurusu|622.01::Bilgi Edinme Talebinin Reddi Hk.|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Dava Konusu İşleme İlişkin Bilgi|805::Dosya Planı Güncellemesi|805::Elektronik Belge Yönetim Sistemi Hk.|755.01::Uygulama Projesi Revizyonu|807.01::Isıtma Sistemi Bakımı|807.01::Boya Badana İşleri Hk.|841::Bütçe Uygulama Talimatı|903::Özlük Dosyası Bilgi Talebi|903::Personel Bilgi Formunun Gönderilmesi|102::Denklik Dosyası Bilgi Talebi|302::Öğrenci Dosyası Bilgi Talebi
universite,641.04,İdari Davalar,641,ortak,17,415,4.1,dusuk,010::Mevzuat Bilgi Sistemi Güncellemesi|622.01::Bilgi Edinme Başvurusu|622.01::Bilgi Edinme Talebinin Reddi Hk.|622.02::Belge Sureti Talebi|622.02::Belge Talebinin Karşılanamaması Hk.|622.02::Arşivden Belge Çıkarılması Talebi|805::Belge Yönetimi Eğitimi Hk.|805::Elektronik Belge Yönetim Sistemi Hk.|858::İdari Para Cezasına İtiraz|858::İdari Yaptırım Karar Tutanağı|903::Özlük Dosyası Bilgi Talebi|903::Personel Bilgi Formunun Gönderilmesi|102::Denklik Dosyası Bilgi Talebi|302::Öğrenci Dosyası Bilgi Talebi|302.01::Eksik Belge Bildirimi|302.10::Belge Teslim Randevusu|302.14::Tez Konusu Değişikliği Talebi
universite,051,Toplantı ve Etkinlik İşleri,051,ortak,18,415,4.34,dusuk,050::Kurul Toplantı Gündemi|050::Kurul Toplantı Daveti|050::Toplantı Tutanağının Gönderilmesi|050::Olağanüstü Toplantı Çağrısı|602::Plan Hazırlık Toplantısı|602.04::Stratejik Plan Çalıştayı Daveti|752.01::Uzlaşma Görüşmesi Daveti|755::İş Programının Gönderilmesi|756::Taşınmaz Tahsis Talebi|756.01::Okul Yeri Tahsis Talebi|756.01::Tahsis Kararının Gönderilmesi|801::Hizmet Aracı Tahsis Talebi|807.01::Boya Badana İşleri Hk.|106::Sınav Programının Duyurulması|106::Sınav Salonu Tahsisi|309::Topluluk Etkinlik İzni Talebi|309::Salon Tahsis Talebi|309::Etkinlik Bütçe Desteği Talebi
universite,641,Dava İşleri,641,ortak,18,415,4.34,dusuk,010::Mevzuat Bilgi Sistemi Güncellemesi|622.01::Bilgi Edinme Başvurusu|622.01::Bilgi Edinme Talebinin Reddi Hk.|622.02::Belge Sureti Talebi|622.02::Belge Talebinin Karşılanamaması Hk.|622.02::Arşivden Belge Çıkarılması Talebi|805::Belge Yönetimi Eğitimi Hk.|805::Elektronik Belge Yönetim Sistemi Hk.|802::Servis Saatlerinin Düzenlenmesi|807.01::Boya Badana İşleri Hk.|903::Özlük Dosyası Bilgi Talebi|903::Personel Bilgi Formunun Gönderilmesi|102::Denklik Dosyası Bilgi Talebi|104.01::Program Açma Dosyasının Tamamlanması|204.01::Başvuru Dosyasının Gönderilmesi|302::Öğrenci Dosyası Bilgi Talebi|302.01::Eksik Belge Bildirimi|302.10::Belge Teslim Randevusu
